user_id,group,convert
20808,control,0
32436,control,0
38626,control,0
43684,control,0
43188,treatment,1
14316,control,0
34700,control,0
28828,control,0
35944,treatment,0
32283,control,0
13719,control,0
1076,control,1
32244,control,0
32381,treatment,0
26286,control,0
22012,control,0
45404,treatment,0
41182,treatment,1
29840,control,0
44435,treatment,1
21891,treatment,0
7765,treatment,0
44229,treatment,0
16380,control,0
39616,control,1
42477,control,0
32238,treatment,0
33915,treatment,0
1398,treatment,0
48252,control,0
33322,treatment,0
40054,treatment,0
36243,control,0
15876,treatment,0
3050,control,0
21224,control,0
1824,treatment,1
25384,control,0
40278,control,0
14325,control,0
1272,control,0
30635,treatment,1
33233,treatment,0
30617,treatment,0
4732,control,0
34753,control,0
2580,control,0
43925,control,0
40068,treatment,0
27100,treatment,0
26739,treatment,0
16860,control,0
36403,control,0
40674,treatment,0
745,control,0
37217,control,0
25586,control,0
41286,control,0
1503,control,0
32218,control,0
37268,treatment,0
38002,treatment,0
49999,control,0
5418,treatment,0
26920,control,0
49068,control,0
45784,treatment,1
6714,control,0
20391,treatment,1
16681,treatment,0
36876,treatment,0
21291,control,0
42547,treatment,0
45273,control,0
21650,control,0
35238,treatment,0
33197,treatment,0
29561,control,0
49088,control,1
12398,control,0
23603,treatment,0
37909,treatment,1
35757,treatment,0
40082,treatment,0
15774,treatment,0
4283,control,0
11216,treatment,0
25398,treatment,0
43044,treatment,0
28309,treatment,0
26016,treatment,0
24482,control,0
2247,control,0
49993,control,1
29722,control,0
34752,control,1
24471,treatment,1
31525,treatment,0
16302,control,0
2999,control,0
6644,treatment,0
18526,control,0
14752,control,0
41616,treatment,0
30611,control,0
33573,treatment,0
41297,control,0
47674,treatment,1
33390,control,0
22777,control,0
12660,treatment,0
30852,control,0
40527,treatment,0
25266,control,0
27631,treatment,0
4483,control,0
37801,control,0
28965,treatment,0
3970,control,1
39078,treatment,0
2819,treatment,0
12049,treatment,0
27446,treatment,0
49540,treatment,0
18423,control,0
33399,treatment,1
30125,treatment,0
27107,control,0
26253,treatment,0
8750,treatment,0
43579,control,0
42099,control,0
40041,treatment,0
7390,treatment,0
2993,treatment,0
39042,control,0
42536,treatment,0
12538,treatment,0
8747,treatment,0
25930,control,0
24574,treatment,0
13018,treatment,0
16281,treatment,0
23232,control,0
27880,control,0
10925,treatment,0
4325,control,0
37307,treatment,0
5726,control,0
46910,control,1
4013,treatment,0
31053,control,0
23250,control,0
31872,control,0
39410,control,0
40357,control,0
1297,control,0
47012,control,0
3606,control,0
227,treatment,1
47176,control,0
2235,control,0
43433,control,0
31531,treatment,0
4247,treatment,0
41025,treatment,0
49886,treatment,0
8663,control,0
20742,control,0
36571,treatment,0
28504,control,0
20685,control,0
38978,control,0
18651,treatment,0
42134,treatment,0
26287,control,0
44127,control,0
6044,control,0
23265,control,0
30397,control,0
4114,treatment,0
43656,control,0
13057,control,0
2887,control,0
1212,control,0
7502,treatment,0
32361,treatment,0
3761,treatment,0
12441,control,1
25521,control,0
16711,control,0
32564,treatment,0
23130,control,1
24889,control,0
28431,control,0
40109,treatment,0
19049,control,0
11910,control,0
45842,treatment,0
35374,control,0
2477,control,0
6232,treatment,0
31041,treatment,1
270,control,0
24607,treatment,1
49612,treatment,0
33172,treatment,1
6602,control,0
4530,control,0
23871,treatment,0
19839,treatment,0
38166,treatment,0
25747,control,0
14473,control,1
33382,control,0
12543,control,0
39446,treatment,1
42137,treatment,1
32169,treatment,0
8020,control,1
5212,control,0
29645,treatment,0
5854,treatment,0
28770,control,1
11849,treatment,0
37209,control,0
23951,control,1
11133,treatment,0
26664,control,1
49252,treatment,0
22724,treatment,0
21289,control,0
38161,control,1
5875,control,0
35170,control,0
10894,control,0
7102,control,0
39429,treatment,0
31528,treatment,0
40244,treatment,0
32708,control,0
30690,control,0
4815,control,0
16888,treatment,1
32023,treatment,0
18487,treatment,0
31106,control,0
31714,control,0
16419,treatment,0
26805,treatment,1
12482,treatment,0
27088,treatment,0
33217,treatment,0
14329,treatment,0
20158,control,0
18733,control,0
43680,treatment,0
29175,control,1
40125,treatment,1
5342,treatment,0
21988,control,0
25950,control,0
28674,treatment,0
45331,treatment,0
9733,control,0
21330,treatment,1
27294,treatment,0
26620,control,0
3888,treatment,1
20219,control,0
8154,treatment,0
21552,control,0
43260,treatment,0
10130,control,0
26290,treatment,0
45671,treatment,0
16417,treatment,1
4955,treatment,0
33990,treatment,1
24141,treatment,0
38979,control,0
44567,control,0
35602,treatment,0
3191,treatment,0
38882,control,0
28339,treatment,0
21876,control,1
4570,treatment,0
48505,treatment,0
1742,control,0
30110,treatment,0
37409,control,0
32,treatment,0
13295,treatment,0
7591,treatment,0
24269,treatment,0
5130,control,0
12367,treatment,0
28391,control,1
14526,control,1
22947,treatment,0
26237,control,0
30381,control,0
18470,treatment,0
7308,control,0
39231,treatment,0
17,control,0
22465,control,0
11167,control,1
21460,treatment,0
9480,control,0
26975,treatment,0
13686,control,0
19287,treatment,0
26229,control,0
17913,control,1
43911,treatment,0
38532,control,0
19095,control,0
5695,control,0
6063,treatment,1
41132,control,0
40018,control,0
1880,treatment,0
45848,treatment,0
19543,treatment,0
29588,treatment,0
29396,treatment,0
20556,treatment,0
40086,treatment,0
1575,control,0
2527,control,0
28201,control,0
39287,control,0
18891,control,0
37235,control,1
15851,control,0
1621,treatment,0
28040,treatment,0
37520,treatment,0
34839,treatment,0
40526,control,0
27872,treatment,0
15355,control,0
19460,treatment,0
13145,control,0
45043,control,0
45866,treatment,0
30518,control,0
42370,treatment,1
29049,treatment,0
42999,treatment,0
9627,treatment,0
26245,control,0
33117,treatment,0
12175,treatment,0
29255,treatment,0
30103,control,0
34632,control,0
27462,control,0
42020,control,0
44443,control,0
2844,treatment,1
48658,control,0
3037,control,0
15690,control,1
8186,treatment,0
1449,treatment,1
28023,control,0
4746,treatment,0
33285,control,0
39234,control,0
21258,treatment,1
3061,control,1
14422,treatment,0
31124,treatment,0
45890,control,0
12874,control,0
13580,control,0
31613,control,0
23815,treatment,0
27070,control,1
48717,control,0
21256,treatment,0
36695,treatment,0
44962,control,1
44290,control,0
13209,control,0
10418,control,0
14962,control,0
22072,control,0
29947,control,1
34330,control,0
2141,treatment,0
14620,treatment,0
20069,control,0
987,control,0
40252,control,0
3632,control,0
24271,treatment,0
42496,treatment,0
44530,treatment,0
34784,treatment,1
36606,treatment,0
9537,treatment,0
32319,control,0
26666,treatment,0
25259,control,0
38032,control,0
26590,control,1
22833,control,0
6603,control,0
18943,treatment,0
40361,control,0
9347,treatment,0
24629,treatment,0
44627,control,1
30620,control,0
19204,control,1
5800,treatment,0
6905,control,0
7418,control,0
39552,control,0
6630,control,0
48164,treatment,0
24772,control,1
11130,control,0
22923,control,0
13218,treatment,1
1252,treatment,1
32219,control,1
44604,treatment,0
34649,control,1
33261,treatment,1
32831,treatment,0
25041,control,0
7537,control,0
34692,control,0
8318,treatment,0
36698,treatment,0
18942,control,0
38337,treatment,0
43076,control,0
29439,control,1
46636,control,0
5816,treatment,1
9804,control,0
24667,control,0
39498,control,1
29668,control,0
16628,control,0
4947,control,0
37627,treatment,0
46480,treatment,0
49025,control,0
14748,control,0
25481,treatment,0
35929,control,1
43642,control,0
7609,treatment,0
43346,treatment,0
6430,control,0
36566,control,0
23522,treatment,0
29746,control,1
21361,treatment,0
35599,treatment,0
3402,treatment,0
22639,control,0
11407,treatment,0
13715,control,0
30838,treatment,1
36593,control,0
27513,treatment,0
28281,control,0
14045,treatment,0
25693,control,0
2076,control,0
20786,treatment,0
2584,control,1
21943,control,0
46605,treatment,0
5151,treatment,0
35350,treatment,0
45515,control,0
10933,treatment,0
22352,control,0
25601,treatment,0
406,control,0
19943,control,0
46572,control,0
396,control,0
31741,treatment,1
29585,control,0
44433,control,1
15185,treatment,0
7034,control,0
16013,treatment,0
6690,control,0
25044,treatment,1
23481,treatment,1
9324,treatment,0
45384,control,0
8361,treatment,1
9218,control,0
21368,treatment,0
1695,treatment,0
34348,control,0
8305,control,0
44983,treatment,0
47650,treatment,0
27625,control,0
37859,treatment,0
20780,treatment,0
39428,control,0
39920,treatment,0
42088,treatment,0
44164,control,0
21560,control,1
38033,control,0
48890,treatment,0
3917,control,0
4138,control,0
45430,control,0
46243,control,0
18739,control,0
25075,treatment,1
14278,control,0
31792,treatment,0
7041,control,1
34099,treatment,0
27232,control,0
14861,treatment,1
20748,control,1
10967,control,1
7707,control,0
28284,control,1
12467,control,0
17722,control,0
9496,treatment,0
45586,treatment,0
42468,treatment,0
46193,treatment,0
11442,treatment,0
26988,control,0
28357,control,0
22955,treatment,0
38553,control,0
8927,treatment,0
35073,control,0
38670,control,0
37038,treatment,0
18163,treatment,0
2264,treatment,0
20785,treatment,0
15357,treatment,0
45516,treatment,0
44836,control,0
31946,control,0
49900,control,0
7319,control,0
41031,treatment,0
1931,treatment,0
25726,treatment,0
29156,treatment,0
20420,control,0
47580,control,0
33258,treatment,0
29336,control,0
35147,treatment,0
46455,treatment,0
9729,control,0
43380,treatment,0
25136,control,1
45242,control,0
4922,treatment,0
7993,treatment,0
8008,treatment,1
44499,control,0
20934,treatment,0
49805,treatment,0
33692,treatment,0
8599,control,0
28474,control,0
32565,control,0
31413,control,0
46070,control,0
29347,control,0
35027,treatment,0
7827,treatment,0
2801,control,0
21845,treatment,0
509,treatment,0
34761,treatment,1
12238,treatment,0
23180,treatment,0
17773,treatment,0
8781,control,0
19878,treatment,1
8279,control,0
2371,control,0
6731,control,0
34535,treatment,1
18555,treatment,0
30856,treatment,0
36789,treatment,0
1316,control,0
42449,control,0
10883,treatment,0
48499,control,0
19055,control,0
32627,treatment,0
11045,treatment,1
13349,treatment,0
23307,control,0
3833,treatment,0
48090,treatment,0
15397,control,0
27781,control,0
16723,treatment,0
46015,treatment,0
42854,treatment,0
41381,treatment,0
33089,control,0
1435,treatment,0
14374,treatment,1
16031,control,0
48894,treatment,1
19733,treatment,0
13625,control,0
38955,treatment,0
13247,control,0
2349,control,0
8242,control,0
4705,treatment,0
4125,treatment,0
34307,control,0
44980,control,0
14000,control,0
39310,treatment,1
22431,control,0
3698,treatment,0
42498,control,0
17619,treatment,0
49828,control,0
27527,control,0
33345,control,0
49282,control,0
38991,treatment,0
22037,control,0
39341,control,0
24691,control,1
49566,control,0
1222,treatment,1
38425,treatment,0
14403,control,0
24423,control,1
44662,treatment,0
24079,treatment,0
17579,control,0
32165,treatment,0
16260,treatment,0
25295,treatment,0
34287,treatment,0
33153,treatment,1
25562,treatment,1
36670,control,0
21366,treatment,0
46227,control,0
9683,control,0
10964,treatment,1
29726,control,0
2110,treatment,1
23692,control,0
14967,control,0
29957,control,0
32800,control,0
7714,control,0
23047,control,1
47759,treatment,0
32594,treatment,1
41652,treatment,0
17788,treatment,0
36862,control,0
9826,control,0
9357,control,0
45216,control,0
20151,control,0
14688,treatment,0
31400,treatment,0
16224,treatment,0
31468,control,1
45251,control,0
33291,treatment,1
41983,treatment,0
30992,control,0
37933,treatment,0
41256,treatment,0
11136,treatment,0
26278,control,0
5048,control,0
46814,treatment,0
39421,control,0
6387,control,0
5033,treatment,0
25557,treatment,1
40786,control,0
1646,treatment,0
39379,control,0
11749,control,0
25094,treatment,0
44558,treatment,0
46655,treatment,0
5684,treatment,1
30320,control,0
33810,control,0
47855,control,0
15792,treatment,1
25350,control,0
16400,control,0
30777,control,0
40524,control,0
3199,treatment,0
483,control,0
44697,control,1
15349,control,0
35565,treatment,0
4465,treatment,0
12417,control,0
37673,control,0
36287,treatment,1
35380,control,0
17056,treatment,0
34486,control,0
15258,treatment,1
34609,treatment,0
12439,control,0
9410,control,1
18788,treatment,0
19643,treatment,0
35596,control,0
26102,control,0
17601,treatment,0
16362,control,0
49579,control,0
26825,treatment,0
49391,treatment,0
12722,treatment,1
2936,treatment,0
13170,control,0
5297,treatment,0
41117,control,0
11172,control,0
12608,treatment,0
47397,treatment,0
5189,treatment,0
48068,control,0
45534,control,0
49277,control,0
9773,control,0
19605,control,0
13834,control,0
25944,control,0
40029,control,0
24046,control,0
40895,treatment,0
38168,control,0
26310,control,1
4298,control,0
198,treatment,0
29176,treatment,0
6092,control,0
25888,control,0
17013,control,1
38583,control,0
38818,control,0
30914,treatment,0
22992,control,0
28162,treatment,0
36110,control,0
47000,control,0
24013,control,1
26740,treatment,0
23061,control,0
19713,treatment,0
15920,control,0
1615,control,0
29590,control,0
5772,treatment,0
4701,treatment,0
6425,control,0
17042,treatment,0
31645,treatment,1
840,treatment,0
27651,treatment,0
48674,control,0
6041,control,0
35622,control,0
8661,treatment,1
15863,treatment,0
19656,control,0
35075,control,0
8532,control,0
2174,treatment,1
19355,control,0
27268,control,0
5880,treatment,0
24782,treatment,0
22076,control,0
46589,control,0
34552,treatment,0
16947,treatment,0
20703,control,0
44478,treatment,0
30288,treatment,0
8367,control,0
46857,control,0
34580,treatment,1
47639,treatment,0
37867,control,0
9104,treatment,0
24512,treatment,0
21901,treatment,0
32309,treatment,0
8153,treatment,1
20805,control,0
34787,control,0
389,treatment,0
12095,treatment,0
2424,treatment,0
11756,control,0
29625,control,0
23895,control,0
34008,treatment,0
15817,treatment,0
34849,treatment,1
44272,control,0
16521,treatment,0
38875,control,1
18137,treatment,1
22895,control,0
14950,treatment,1
40457,treatment,0
40470,treatment,0
10788,treatment,0
11400,control,0
30551,treatment,0
20976,control,0
45590,control,0
24515,control,0
46797,control,1
29519,control,0
6130,treatment,0
45896,control,1
7992,treatment,0
2727,control,0
39233,control,0
39562,control,1
20191,treatment,0
3044,treatment,1
48385,treatment,0
13924,control,0
46725,treatment,0
24517,treatment,0
11753,treatment,0
44347,treatment,0
13714,control,0
48274,control,0
10996,control,1
29883,control,0
43418,control,0
17334,control,0
48882,treatment,0
32060,treatment,0
21443,control,0
15505,treatment,0
33714,control,0
42003,control,0
7181,treatment,0
18165,control,0
16157,control,0
33010,treatment,0
40624,treatment,0
27789,treatment,1
33098,control,1
6266,control,0
39604,treatment,0
42718,treatment,1
21603,control,0
29407,treatment,0
9563,control,0
32536,treatment,0
8741,control,0
4973,treatment,0
30034,treatment,0
49422,treatment,0
7867,control,0
49598,treatment,0
47436,control,0
43691,treatment,1
2518,treatment,0
28192,control,0
25845,treatment,0
2467,control,0
6769,control,0
9656,control,0
37625,treatment,0
4764,treatment,0
9220,treatment,0
48778,control,0
11936,treatment,0
35430,control,0
43756,control,0
15537,control,0
46056,treatment,0
27460,control,0
21040,control,0
44974,control,0
13602,control,0
31587,control,0
36997,treatment,0
35818,control,0
34305,treatment,1
24581,treatment,0
641,treatment,0
34887,control,0
48087,treatment,1
27779,control,0
12698,control,0
23748,control,0
48121,control,1
26272,treatment,0
32936,control,1
